index,Accession,Chromosome,End,Start,Strand,MURK_gene,Δm,scaled Δm,gene_count_corr,means,dispersions,dispersions_norm,highly_variable,velocity_gamma,velocity_r2,scaling,velocity_genes,fit_vars,fit_varu,fit_gamma,fit_beta,fit_offset,fit_a,fit_t,fit_h,fit_intercept,fit_loss,fit_llf,fit_sr2,fit_ur2
Fubp3,ENSMUSG00000026843,2,31617526,31572651,+,False,,,-0.0299,0.1476143,0.2743525,0.2531433597533443,True,0.7131246,-0.747788667678833,0.7513654,False,0.0061191022,0.045381837,0.7131245,1.3309103,0.0,1.0,0.5,0.71505994,0.0,0.12157818,-1264.4976,-35.159203,-14.150539
Prrc2b,ENSMUSG00000039262,2,32234537,32151082,+,False,,,0.0391,0.23731077,0.22851905,0.06846482507624725,True,0.26169154,-0.48854613304138184,0.3295845,False,0.019876719,0.022875963,0.26169154,3.0341232,0.0,1.0,0.5,1.1926128,0.0,0.22772689,4212.774,-31.876354,-8.482062
Rpl12,ENSMUSG00000038900,2,32965345,32961559,+,False,,,0.11,3.1874273,1.0693027,0.4057411439106392,True,0.0033175247,0.07924646139144897,0.0110930195,False,10.442337,0.022118855,0.0033175251,90.14678,0.0,1.0,0.5,35.78158,0.0,315.97626,1057.8574,-6.2351346,-16.729338
Hspa5,ENSMUSG00000026864,2,34777547,34771970,+,False,,,-0.0645,1.7681136,1.1971784,1.8296197025516827,True,0.0049493853,0.10001438856124878,0.013223599,False,4.060356,0.005111471,0.004949386,75.62238,0.0,1.0,0.5,14.323008,0.0,42.956856,9662.064,-17.433102,-8.559782
Nek6,ENSMUSG00000026749,2,38594606,38511643,+,False,,,0.0471,0.14110564,0.20693742,-0.01849493234370069,True,0.054051522,0.012245595455169678,0.1346659,True,0.010404122,0.00027615813,7.1653028,99.72912,0.059992395,1.6818787,-0.6950359,1.0271599,0.002982871,0.015227988,26287.809,0.33962232,0.034309268
Rif1,ENSMUSG00000036202,2,52122383,52072832,+,False,,,0.0058,0.40479147,0.26803702,0.22634328468867965,True,0.35561535,-0.23276245594024658,0.49180844,False,0.022577047,0.06019124,0.35561535,2.033312,0.0,1.0,0.5,1.2925843,0.0,0.26331997,-421.0,-18.698025,-7.815549
Fmnl2,ENSMUSG00000036053,2,53133804,52857860,+,False,,,0.0118,0.028605606,0.22116855,0.038847139346003014,True,2.187671,-0.6934757232666016,2.3168612,False,0.0010960996,0.08846176,2.187671,0.43161845,0.0,1.0,0.5,0.33768877,0.0,0.38528332,-111849.91,-72.5583,-315.87033
Arl6ip6,ENSMUSG00000026960,2,53219220,53191726,+,False,,,-0.0841,0.9541925,0.45403913,0.6541197567283771,True,0.017865166,0.014641046524047852,0.053283375,True,0.22074597,0.0008469239,0.052021492,452.5699,-0.69267595,1.5285217,0.3221187,2.6472645,0.032980498,0.29830524,20788.281,0.2629,0.0043537617
Pkp4,ENSMUSG00000026991,2,59355208,59160850,+,False,,,0.0118,0.19381548,0.2538391,0.17048794277889118,True,0.7581465,-0.25257694721221924,0.7875136,False,0.010305673,0.051609192,0.75814646,1.2698193,0.0,1.0,0.5,0.820973,0.0,0.14225256,-2862.266,-24.605164,-9.555338
Ssb,ENSMUSG00000068882,2,69871846,69861562,+,False,,,0.0785,1.931402,0.52695274,0.0770438136824624,True,0.020847812,0.14439088106155396,0.044928912,True,1.1843196,0.0034372772,0.83894205,64.43152,0.11984325,0.507943,-0.22057891,8.029092,0.11684683,1.7028058,13913.711,0.38841093,0.120669246
Itga6,ENSMUSG00000027111,2,71858416,71745616,+,False,,,0.0115,0.02084302,0.25938854,0.19284848974354973,True,0.2182603,0.13348835706710815,0.3857616,True,0.0015133251,0.00025500616,2.6667907,11.508593,-0.123702034,0.14532508,-1.7025634,0.30587757,0.011873386,0.0017136127,26678.865,0.17590958,0.06692737
Cdca7,ENSMUSG00000055612,2,72486893,72476159,+,False,,,0.0236,0.57698506,0.33691686,0.6516083441592131,True,0.025009003,-0.14881181716918945,0.06817174,False,0.10925412,0.0047466992,0.025009,14.668835,0.0,1.0,0.5,2.4800491,0.0,1.4022255,10499.8,-19.67184,-9.857373
Mtx2,ENSMUSG00000027099,2,74878431,74825803,+,False,,,0.0134,1.4987446,0.41092956,0.20862490978466552,True,0.007302097,-0.011412382125854492,0.035430536,False,0.5603962,0.009974872,0.007302096,28.224241,0.0,1.0,0.5,7.1242185,0.0,10.670793,7002.5405,-17.805883,-16.348955
Hnrnpa3,ENSMUSG00000059005,2,75669407,75659261,+,False,,,0.0463,0.5429102,0.23025805,-0.006904597458589807,True,0.03813152,0.011309623718261719,0.11191453,True,0.032969706,0.0007711222,0.4600372,37.948204,-0.2102115,0.37058994,-0.66113746,1.6434156,0.042403683,0.061571233,21248.113,0.47911245,0.02733457
Plekha3,ENSMUSG00000002733,2,76696828,76675281,+,False,,,0.0201,0.17369638,0.21740161,0.023668858955442827,True,0.11496867,-0.21766912937164307,0.24039347,False,0.009495467,0.0052534575,0.11496866,4.159847,0.0,1.0,0.5,0.76864535,0.0,0.10984297,10809.742,-23.665165,-7.6925306
Itgav,ENSMUSG00000027087,2,83806916,83724397,+,False,,,-0.0018,0.024778234,0.21835257,0.027500609970948553,True,1.3851976,-0.8123695850372314,1.600791,False,0.00083013996,0.01964286,1.3851976,0.6246912,0.0,1.0,0.5,0.2239108,0.0,0.05654887,-25936.05,-38.853046,-57.122677
Aplnr,ENSMUSG00000044338,2,85139923,85136225,+,False,,,0.0143,0.024723874,0.44844806,0.9546337107125551,True,1.5836507,0.7865268439054489,1.7852925,True,0.004028131,0.012781424,1.9693468,1.0062191,-0.15402445,0.21905226,-1.438897,0.4297103,0.14492472,0.0040101493,7468.6523,0.17809856,0.18170124
Fnbp4,ENSMUSG00000008200,2,90781021,90745370,+,False,,,-0.0007,0.22675598,0.28623024,0.301002841372349,True,0.27467865,-0.41229093074798584,0.39453208,False,0.012293577,0.025537964,0.27467865,2.5346482,0.0,1.0,0.5,1.0356054,0.0,0.1700874,3891.7358,-36.86222,-10.40348
Spi1,ENSMUSG00000002111,2,91115756,91082390,+,False,,,0.0472,0.12810352,1.0179888,3.249507388383917,True,0.013992537,0.3401738405227661,0.023804642,True,0.052695118,4.526782e-05,9.818084,159.51651,0.004732377,11.954142,-0.09841557,2.6249294,0.0010406496,0.079885185,35162.418,0.4861743,0.23087555
Ckap5,ENSMUSG00000040549,2,91620664,91526762,+,False,,,0.0421,0.31621042,0.26053217,0.18000823774345528,True,0.38416195,-0.5033774375915527,0.43260854,False,0.027742386,0.04749335,0.38416198,2.3115585,0.0,1.0,0.5,1.3097833,0.0,0.2615275,877.09326,-22.49021,-6.5529633
Phf21a,ENSMUSG00000058318,2,92364666,92093117,+,False,,,0.0261,0.091424294,0.25720635,0.18405572052930422,True,1.036139,-0.12796902656555176,1.0362171,False,0.0067613125,0.04662162,1.0361391,0.96504873,0.0,1.0,0.5,0.5894395,0.0,0.18316345,-14676.551,-32.118942,-25.07047
Lmo2,ENSMUSG00000032698,2,103981878,103957986,+,False,,,0.0993,2.1184425,1.4550011,2.859072576113861,True,0.013774868,0.2574858069419861,0.02038424,True,3.0821118,0.0039038772,114.49476,8811.248,-2.4563649,6.3521934,0.42743453,13.6741495,0.012857728,9.395398,13288.967,0.7809528,0.33230942
Fbxo3,ENSMUSG00000027180,2,104063240,104027721,+,False,,,-0.0289,0.2370662,0.21307392,0.006231143570609926,True,0.3694819,-0.364665150642395,0.73755634,False,0.007996172,0.06879365,0.36948192,1.3558286,0.0,1.0,0.5,0.7852442,0.0,0.12690608,-808.5078,-29.2244,-14.269009
Cd59a,ENSMUSG00000032679,2,104115354,104095801,+,False,,,-0.0225,0.37725517,0.35734525,0.7777334897356913,True,0.05000068,0.08121156692504883,0.12038444,True,0.060404807,0.00079501205,0.08580875,51.67556,-0.48416883,0.05705311,-0.60468554,1.0183886,0.02600231,0.054857124,21098.7,-0.10187209,-0.0005463362
Mpped2,ENSMUSG00000016386,2,106868356,106693269,+,False,,,0.0264,0.022466535,0.30009094,0.3568523326224517,True,0.40016556,0.17654085159301758,0.60443074,True,0.001313913,0.0005104119,3.4351957,3.745929,-0.03601197,0.34566635,-1.5836343,0.28448907,0.01781198,0.001397101,23273.404,0.26408285,0.21836269
Lin7c,ENSMUSG00000027162,2,109901003,109890853,+,False,,,-0.0247,0.4809749,0.2513858,0.12353847452856734,True,0.07915382,-0.31538116931915283,0.16084643,False,0.041136205,0.011946297,0.07915382,6.2171106,0.0,1.0,0.5,1.6576732,0.0,0.6626649,5664.985,-16.068104,-10.25217
Lgr4,ENSMUSG00000050199,2,110014257,109917647,+,False,,,-0.0325,0.050891273,0.20817953,-0.013490023549951111,True,1.0352424,-0.7097588777542114,1.2574805,False,0.0015233383,0.03341508,1.0352424,0.79524094,0.0,1.0,0.5,0.32176986,0.0,0.06533437,-7512.6963,-41.16316,-38.53036
Spred1,ENSMUSG00000027351,2,117182279,117121374,+,False,,,0.0179,0.06120805,0.23735125,0.10405277252304186,True,0.17993818,-0.036305785179138184,0.36434498,False,0.003907144,0.0041097663,0.17993818,2.7446516,0.0,1.0,0.5,0.4844933,0.0,0.031746596,12912.039,-39.23233,-6.5565248
Fam98b,ENSMUSG00000027349,2,117271540,117249739,+,False,,,0.0141,0.1729525,0.20863615,-0.011650161028904668,True,0.04934492,-0.03630876541137695,0.20618296,False,0.0060243756,0.0025862735,0.04934492,4.8500614,0.0,1.0,0.5,0.6526766,0.0,0.072737925,14349.74,-27.192043,-9.195797
Nusap1,ENSMUSG00000027306,2,119651244,119618298,+,False,,,0.0969,0.54385453,0.3615175,0.8034929282542842,True,0.095995724,-0.4263579845428467,0.15060481,False,0.20131874,0.039166834,0.09599571,6.639894,0.0,1.0,0.5,2.8917289,0.0,2.2427225,506.79932,-24.733171,-12.148196
Mga,ENSMUSG00000033943,2,119969581,119897228,+,False,,,0.0312,0.22139768,0.2531295,0.16762874970862288,True,0.119305775,-0.15765047073364258,0.24942039,False,0.013374567,0.009303287,0.11930579,4.0092955,0.0,1.0,0.5,1.0124114,0.0,0.17615308,8154.229,-31.612934,-9.590312
Snap23,ENSMUSG00000027287,2,120601255,120567671,+,False,,,0.006,0.79282725,0.31967786,0.3634286495809663,True,0.042579446,-0.012293815612792969,0.088899486,False,0.15990067,0.011656981,0.042579453,11.248659,0.0,1.0,0.5,3.264934,0.0,2.326649,5086.9565,-19.674139,-11.563193
Haus2,ENSMUSG00000027285,2,120621560,120609383,+,False,,,-0.0183,0.34346947,0.25374058,0.13807686117734966,True,0.038239986,-0.007355809211730957,0.12797114,False,0.020241141,0.0043163877,0.038239986,7.814262,0.0,1.0,0.5,1.3186874,0.0,0.33224678,11517.396,-24.91855,-10.365972
Pdia3,ENSMUSG00000027248,2,121438687,121413775,+,False,,,0.0142,1.4069061,0.5280701,0.6414558704644329,True,0.024009561,0.019796550273895264,0.053544987,True,0.3557956,0.00226462,1.4257514,78.37267,-0.20918176,0.44424486,-0.6090703,6.096724,0.0635668,0.7899014,15961.332,0.57727164,0.06151128
Wdr76,ENSMUSG00000027242,2,121544860,121506723,+,False,,,-0.0527,0.15682942,0.23022766,0.07534940414000564,True,0.42711672,-0.13435637950897217,0.6681327,False,0.0076752603,0.048880666,0.42711675,1.4967086,0.0,1.0,0.5,0.8052265,0.0,0.11797676,505.84863,-42.777485,-12.8143215
Casc4,ENSMUSG00000060227,2,121936220,121866970,+,False,,,0.0144,0.18484536,0.21996154,0.03398368915942588,True,0.21583828,-0.3566979169845581,0.3479676,False,0.0095003545,0.012409529,0.21583827,2.8738308,0.0,1.0,0.5,0.8125081,0.0,0.112212926,7147.955,-26.950005,-7.956216
B2m,ENSMUSG00000060802,2,122153083,122147686,+,False,,,-0.0373,0.36546826,1.5237603,7.979195335057118,True,0.009328389,-0.14301049709320068,0.034125157,False,0.37145233,0.017738104,0.009328388,29.303894,0.0,1.0,0.5,10.242063,0.0,17.55111,5113.189,-457.08255,-90.768585
Dut,ENSMUSG00000027203,2,125258608,125247190,+,False,,,0.0147,2.577393,0.9841671,0.29956027461903123,True,0.009003317,-0.025419235229492188,0.01922288,False,9.296619,0.02313668,0.009003317,52.021343,0.0,1.0,0.5,19.17844,0.0,133.41418,-992.87305,-2.3682573,-8.559428
Tmem87b,ENSMUSG00000014353,2,128854261,128818118,+,False,,,-0.0065,0.049740326,0.22819974,0.06717818819462651,True,0.2567582,-0.2976905107498169,0.6125272,False,0.0013982244,0.0055947746,0.2567582,1.6325806,0.0,1.0,0.5,0.28090706,0.0,0.014921295,11519.926,-32.65707,-8.590142
Nop56,ENSMUSG00000027405,2,130279313,130274430,+,False,,,0.0681,1.5304552,0.39374843,0.14514112535854262,True,0.0077477954,0.023219525814056396,0.03965314,False,0.39573765,0.010469531,0.007747797,25.218683,0.0,1.0,0.5,6.878946,0.0,9.178181,6590.6724,-17.370153,-17.51338
Mrps26,ENSMUSG00000037740,2,130568695,130563742,+,False,,,0.0995,1.5309832,0.35253766,-0.0071315098915436205,True,0.00017400556,0.0035852789878845215,0.0047665215,False,0.48794985,0.00013309246,0.0001740055,209.7966,0.0,1.0,0.5,6.139142,0.0,6.7648544,29110.24,-6.449302,-8.259621
Cdc25b,ENSMUSG00000027330,2,131198497,131186949,+,True,0.0483532580231409,0.07594884,0.0027,0.28594247,0.21486486,0.01344745387572137,True,0.06646204,0.13544243574142456,0.15380253,True,0.02151438,0.0006328649,10.228944,86.21107,-0.012510658,0.4384179,2.2223368,1.1058681,-0.02204921,0.026753709,22218.102,0.35505122,0.19802523
Smox,ENSMUSG00000027333,2,131525922,131491496,+,False,,,-0.0964,0.8839593,0.45593643,1.1827862783051497,True,0.035046663,0.13709253072738647,0.063278645,True,0.12660852,0.0018125277,46.554565,1645.6797,0.027894283,8.428085,0.74854916,2.1035717,0.012033598,0.452658,17054.328,0.76333934,0.15418571
Bmp2,ENSMUSG00000027358,2,133562885,133552159,+,False,,,0.038,0.105459355,0.67316777,1.8601059922518068,True,0.06742313,0.33468544483184814,0.10296309,True,0.023576587,0.00026947146,3.3546185,12.038823,-0.049346548,1.3404536,-0.6797898,1.1194936,0.018678669,0.025418492,26408.094,0.3334245,0.28201026
Snrpb2,ENSMUSG00000008333,2,143072853,143063039,+,False,,,-0.0337,1.2282002,0.3315689,0.0801234712803162,True,0.0029226346,0.02711629867553711,0.021488795,False,0.26150608,0.001546992,0.0029226341,46.53588,0.0,1.0,0.5,4.7568417,0.0,4.2511854,16511.828,-11.42373,-9.9015255
Dstn,ENSMUSG00000015932,2,143943324,143915320,+,False,,,0.0177,0.25995517,0.22001518,0.034199839832524705,True,0.38457298,-0.11183285713195801,0.58008385,False,0.015254974,0.044091735,0.38457298,1.7238888,0.0,1.0,0.5,1.014143,0.0,0.13124292,1383.8765,-24.225948,-5.9362
Dtd1,ENSMUSG00000027430,2,144768758,144599897,+,False,,,0.0222,0.75570166,0.2652932,0.03639985341475591,True,0.06061334,0.04768204689025879,0.15853399,True,0.06537981,0.0022773868,0.17177476,321.2939,-0.59788805,2.821376,0.48159522,1.9798577,0.07186734,0.090613306,15933.914,0.28640133,0.0109962225
Fkbp1a,ENSMUSG00000032966,2,151561692,151542483,+,False,,,0.093,2.4157526,1.5222052,2.737111866064967,True,0.0012255245,0.04534846544265747,0.0033389027,False,25.047943,0.0013002496,0.0012255246,299.4996,0.0,1.0,0.5,28.472939,0.0,178.483,16081.969,-10.020945,-5.2737503
Tpx2,ENSMUSG00000027469,2,152895321,152847964,+,False,,,0.081,0.7707914,0.30538982,0.2775110243898117,True,0.042108063,-0.2720067501068115,0.107338674,False,0.16505837,0.016612038,0.042108066,9.316307,0.0,1.0,0.5,2.8064091,0.0,2.0709996,4040.687,-13.622824,-11.06237
Asxl1,ENSMUSG00000042548,2,153404007,153345829,+,False,,,0.036,0.15127935,0.21245469,0.003736044300805859,True,1.5475624,-0.14289379119873047,1.4532943,False,0.0070908815,0.07482743,1.5475622,0.6880919,0.0,1.0,0.5,0.5748654,0.0,0.35574433,-45573.375,-17.691654,-40.299984
Dnmt3b,ENSMUSG00000027478,2,153687730,153649450,+,False,,,0.1088,0.3869923,0.5203911,1.784380743213933,True,0.054493375,0.28896552324295044,0.08229051,True,0.03942052,0.0008203666,3.7541442,35.38074,-0.10800988,1.5881069,-0.4583035,2.7405677,0.026018526,0.12114586,20944.633,0.7765,0.31479424
Myl9,ENSMUSG00000067818,2,156781658,156775420,+,False,,,0.0271,0.08657552,0.46422458,1.018202723043114,True,0.044038244,0.13784795999526978,0.11436477,True,0.005206877,9.5440795e-05,3.6060514,29.109991,-0.045845468,0.5599222,-1.1519799,0.66378284,0.0016239787,0.007297087,31501.867,0.39809912,0.15698105
Ralgapb,ENSMUSG00000027652,2,158499253,158409848,+,False,,,0.0029,0.048334587,0.2826586,0.28661152955742947,True,0.42431462,-0.6111898422241211,0.7587386,False,0.0018413886,0.015700432,0.42431462,1.317977,0.0,1.0,0.5,0.38048935,0.0,0.029953443,5976.814,-51.975872,-14.481314
Slc32a1,ENSMUSG00000037771,2,158615748,158610767,+,False,,,0.0446,0.2426563,0.74032795,2.130717268442364,True,0.00467267,0.11426115036010742,0.0148058655,False,0.10694265,0.00014041847,0.0046726707,67.5408,0.0,1.0,0.5,2.1361914,0.0,0.7640368,28660.95,-26.009445,-5.319854
Actr5,ENSMUSG00000037761,2,158639211,158624888,+,False,,,0.0304,0.24365437,0.22060795,0.036588304770266686,True,0.020681582,0.013116717338562012,0.09030681,True,0.010155353,0.00015377019,2.297033,55.904736,-0.060699392,0.3660706,-1.1404431,0.9720577,0.0022219107,0.0188552,29161.223,0.48326385,0.04071355
Fam83d,ENSMUSG00000027654,2,158786637,158768093,+,False,,,0.0446,0.1419049,0.38789794,0.7106566405449418,True,0.043123566,-0.06629443168640137,0.13777976,False,0.012517273,0.0017296858,0.04312357,7.2579603,0.0,1.0,0.5,0.758118,0.0,0.11022447,16254.757,-23.239002,-6.5724883
Dhx35,ENSMUSG00000027655,2,158858214,158794807,+,False,,,0.0118,0.05719044,0.25434256,0.17251651684592362,True,0.17227508,-0.18047630786895752,0.4390097,False,0.0018927157,0.0043709087,0.17227507,2.277854,0.0,1.0,0.5,0.39444917,0.0,0.023204235,12620.849,-52.2362,-10.650464
Srsf6,ENSMUSG00000016921,2,162937121,162931528,+,False,,,0.0034,2.232767,0.62315524,0.03308355199846224,True,6.617536e-05,-0.003041982650756836,0.0024776184,False,2.0272675,0.00018762395,6.617536e-05,403.6134,0.0,1.0,0.5,13.39135,0.0,34.754597,27511.979,-6.540344,-10.805159
Mybl2,ENSMUSG00000017861,2,163084688,163054687,+,False,,,-0.0098,0.07405724,0.21974891,0.03312695194985724,True,0.4904061,-0.3752713203430176,0.77563226,False,0.0031397343,0.046521746,0.4904061,1.2892708,0.0,1.0,0.5,0.7008071,0.0,0.1037227,-546.46387,-105.51822,-30.066624
Pkig,ENSMUSG00000035268,2,163726158,163658386,+,False,,,0.0641,1.2156442,0.37893113,0.30210189664550025,True,0.024602342,0.005921781063079834,0.059166092,False,0.38594246,0.012793714,0.024602342,16.901573,0.0,1.0,0.5,5.3327665,0.0,6.306597,3902.9727,-13.100438,-10.459119
Ncoa3,ENSMUSG00000027678,2,166073242,165992636,+,False,,,0.0178,0.09573368,0.21378614,0.009100904007118618,True,0.41052514,-0.37827420234680176,0.5738354,False,0.0047212243,0.02537091,0.41052514,1.74266,0.0,1.0,0.5,0.72656995,0.0,0.085585296,3560.245,-79.12471,-17.799656
Zfas1,ENSMUSG00000074578,2,167065862,167062934,+,False,,,-0.0157,1.1578356,0.6629205,1.6331096565403667,True,0.09203787,0.14348942041397095,0.12715435,True,0.2323732,0.0059431503,17.96729,290.8639,-0.71217644,3.8136458,0.45705396,3.4926026,0.07963696,0.36758366,11226.566,0.5139065,0.2311365
Pfdn4,ENSMUSG00000052033,2,170519123,170496428,+,False,,,-0.0769,1.5795593,0.86122274,0.9921834878505967,True,0.0035769274,-0.03174257278442383,0.015146886,False,1.3632622,0.0024759765,0.0035769271,66.02017,0.0,1.0,0.5,8.353932,0.0,15.129386,13551.223,-8.449407,-6.52447
Fam210b,ENSMUSG00000027495,2,172355749,172345565,+,True,0.0186050936563531,0.21308747,-0.0894,1.1629534,0.59596986,1.3193239570786632,True,0.036807667,0.2538326382637024,0.05536445,True,0.19866954,0.0032668775,32.725605,1251.1805,1.1747031,7.0528836,1.2303721,8.656935,0.023174545,1.0657884,14163.258,0.86240554,0.2620083
Rbm38,ENSMUSG00000027510,2,173034734,173020498,+,False,,,0.0274,1.5152063,0.46195772,0.3971725302721228,True,0.00016796337,8.499622344970703e-05,0.003839098,False,0.6710024,0.00012370838,0.00016796334,260.47784,0.0,1.0,0.5,7.4912257,0.0,9.757408,29431.283,-13.796594,-9.582805
Zfp704,ENSMUSG00000040209,3,9610085,9427020,-,False,,,0.0313,0.16810602,0.21336691,0.007411686496851325,True,0.6922265,-0.572795033454895,0.7287162,False,0.008461982,0.05456214,0.6922265,1.3722763,0.0,1.0,0.5,0.83898365,0.0,0.1552493,-2161.4087,-39.854286,-15.034697
1810022K09Rik,ENSMUSG00000078784,3,14611285,14606284,-,False,,,0.03,0.8995413,0.323732,0.3878071644023125,True,0.07357526,-0.21681010723114014,0.1713452,False,0.08013606,0.04560947,0.07357525,5.8361716,0.0,1.0,0.5,3.0934296,0.0,2.2874167,-1092.731,-19.714712,-19.030811
Car1,ENSMUSG00000027556,3,14808368,14766216,-,False,,,-0.0229,0.14906113,1.8206694,6.483780957662658,True,0.022615073,0.08377623558044434,0.061170697,True,0.046947278,0.00016806588,1.1438067,22.058489,-0.602327,0.66129667,1.1647826,0.9780074,-0.0292215,0.044915147,28724.959,0.01940316,0.06410289
Gyg,ENSMUSG00000019528,3,20155317,20122084,-,False,,,0.0411,0.90204304,0.5560505,1.7847976393171288,True,0.0034622198,-0.005392909049987793,0.017523082,False,0.41597557,0.00228404,0.0034622196,57.067585,0.0,1.0,0.5,7.0850945,0.0,9.012792,14880.934,-55.618694,-16.866499
Gnb4,ENSMUSG00000027669,3,32616585,32580332,-,False,,,0.024,0.1920193,0.24452204,0.1329462934565514,True,0.028870469,0.022920191287994385,0.10701218,True,0.007545004,0.00014450814,1.9625202,31.694431,-0.073852755,0.3064436,-1.3257369,0.84311074,0.0038127534,0.012619026,29466.09,0.4357713,0.056430936
Sclt1,ENSMUSG00000059834,3,41742514,41626720,-,False,,,0.0168,0.11687955,0.21989712,0.03372412822614638,True,0.3062469,-0.6096889972686768,0.47635072,False,0.005939856,0.011965685,0.3062469,2.0992935,0.0,1.0,0.5,0.5658879,0.0,0.053521015,7718.9814,-24.8634,-6.4844084
Elf2,ENSMUSG00000037174,3,51340663,51252720,-,False,,,-0.0136,0.23663685,0.23692732,0.10234458178702478,True,0.41210207,-1.2508926391601562,0.4869371,False,0.015409023,0.043100204,0.4121021,2.0536532,0.0,1.0,0.5,0.95667434,0.0,0.18341313,1459.1826,-25.613832,-9.925977
Setd7,ENSMUSG00000037111,3,51560879,51515319,-,False,,,0.0336,0.10203354,0.21842729,0.0278016598250923,True,0.53235483,-0.7040575742721558,0.5880628,False,0.0057606995,0.020842394,0.53235483,1.7004986,0.0,1.0,0.5,0.6566472,0.0,0.070988566,4196.127,-39.17566,-9.102413
Ssr3,ENSMUSG00000027828,3,65392623,65379655,-,False,,,-0.0062,0.7750197,0.32963678,0.4233141986627397,True,0.004573448,0.03908073902130127,0.025704471,False,0.17088675,0.00087839743,0.004573448,38.903736,0.0,1.0,0.5,2.9999523,0.0,1.6821529,19307.281,-13.2961445,-6.782452
Ccnl1,ENSMUSG00000027829,3,65958249,65946151,-,False,,,-0.0328,0.9096159,0.4585712,1.1986297860923616,True,0.016984731,-0.09393680095672607,0.06153016,False,0.16419792,0.009692911,0.016984733,16.252192,0.0,1.0,0.5,3.9401376,0.0,3.4007387,7214.9404,-22.946875,-13.9452915
