Regulator	Target	SINGE_Score
ID1	NFXL1	0.00023
FOXA2	ZFP296	0.00023
ERF	PARP1	0.00023
HMGA1	DDIT3	0.00023
ZC3H7A	TEAD4	0.00023
GATA6	ZFHX3	0.00023
POU5F1	ZFHX3	0.00023
KLF10	KLF3	0.00023
GATA6	TRP53	0.00023
KLF2	FOXA2	0.00023
ID2	KLF3	0.00023
KDM5B	ERF	0.00023
RUNX1	EPAS1	0.00023
FOXA2	ZFP42	0.00023
UTF1	DNMT3B	0.00023
ETS1	AFF1	0.00023
SOX7	SOX17	0.00023
PURB	HNRNPK	0.00023
ID2	TET1	0.00023
SMAD7	ETV4	0.00023
KLF3	PHB	0.00023
KLF3	GATA6	0.00023
KDM5B	ZC3H7A	0.00023
TET2	HMGA2	0.00023
DNMT3A	GATA6	0.00023
EGR1	RERE	0.00023
TFCP2L1	XBP1	0.00023
BHLHE40	TFEB	0.00023
KLF6	FOXQ1	0.00023
RHOX6	FOXH1	0.00023
RBPJ	HMGA1	0.00023
KLF3	ZFP42	0.00023
TCF15	NFXL1	0.00023
ID2	NR0B1	0.00023
MSC	ZC3H7A	0.00023
MSX2	TFCP2L1	0.00023
NR0B1	CREB3L2	0.00023
BMYC	TGIF1	0.00023
SOX17	BMYC	0.00023
HNF1B	TFCP2L1	0.00023
MYCN	PARP1	0.00023
ZFP710	TFCP2L1	0.00023
TEAD4	ZBTB10	0.00023
FOXQ1	ZC3H7A	0.00023
HMGA2	SATB2	0.00023
GATA4	DNMT3B	0.00023
ZFP57	TFCP2L1	0.00023
ETV4	NR0B1	0.00023
ZFP532	NR0B1	0.00023
ELF2	KLF3	0.00023
KDM5B	NR0B1	0.00023
KLF3	PURB	0.00023
EGR1	TET1	0.00023
JUN	KLF2	0.00023
MYBL2	GATA4	0.00023
NFXL1	ELF3	0.00023
ESRRB	TEAD4	0.00023
KLF3	ESRRB	0.00023
ETS1	TCF15	0.00023
DNMT3A	HNF1B	0.00023
GATA6	L3MBTL3	0.00023
POU5F1	ZFP42	0.00023
PEG3	BMYC	0.00023
BCL3	KLF3	0.00023
KLF4	CREB3L2	0.00023
HMGA1	EGR1	0.00023
TCF7L2	ZFP532	0.00023
ZFHX3	MTF2	0.00023
ZFP42	EGR1	0.00023
ZBTB10	CREB3	0.00023
ETS1	ZFP296	0.00023
ZFP710	HOPX	0.00023
EPAS1	SMAD7	0.00023
SIX1	ID1	0.00023
POU5F1	NR0B1	0.00023
ETV4	SALL4	0.00023
TAX1BP3	DNMT3B	0.00023
ZBTB10	PURB	0.00023
RERE	PHB	0.00023
NFIL3	BCL3	0.00023
SALL4	HMGA2	0.00023
TAX1BP3	ELF3	0.00023
ETS1	PURB	0.00023
NR0B1	SNAI1	0.00023
RERE	AFF1	0.00023
SIX1	AFF1	0.00023
ELF3	RHOX6	0.00023
WHSC1	PURB	0.00023
CREB3L2	FOXQ1	0.00023
ZFP532	TET1	0.00023
DDIT3	AFF1	0.00023
RERE	TRP53	0.00023
NFIL3	KDM5B	0.00023
WHSC1	KLF3	0.00023
NFXL1	FOXQ1	0.00023
ZBTB10	PHB	0.00023
TGIF1	MSC	0.00022
SALL4	SIX1	0.00022
KLF10	PHB	0.00022
ZFP296	ELF2	0.00022
ETV4	BMYC	0.00022
MYBL2	ELF2	0.00022
GATA6	ZC3H7A	0.00022
SATB2	ZFP710	0.00022
L3MBTL3	BMP2	0.00022
NFIL3	JARID2	0.00022
JARID2	ID3	0.00022
ZFP428	ZFP532	0.00022
DNMT3B	KLF10	0.00022
HMGA2	CREB3	0.00022
CARHSP1	ZFP42	0.00022
MYCN	TET2	0.00022
KLF10	L3MBTL3	0.00022
MYCN	CARHSP1	0.00022
TRP53	SOX17	0.00022
TFEB	ZBTB44	0.00022
TRP53	ZBTB10	0.00022
CREB3L2	DNMT3L	0.00022
HOPX	NR0B1	0.00022
RUNX1	PARP1	0.00022
MSC	ETS1	0.00022
SIX1	ETS1	0.00022
TEAD4	ZFHX3	0.00022
ZFP428	MSX2	0.00022
ZFHX3	PURB	0.00022
TRP53	TBX3	0.00022
GATA6	TET1	0.00022
MTF2	RHOX6	0.00022
SOX2	GATA4	0.00022
L3MBTL3	TGIF1	0.00022
ID3	REST	0.00022
GLI1	POU4F2	0.00022
TBX3	SATB2	0.00022
HMGA1	SIX1	0.00022
RERE	ZFP57	0.00022
DNMT3L	TEAD4	0.00022
ID1	TEAD4	0.00022
HMGA2	TRP53	0.00022
TEAD4	ZFP42	0.00022
MTF2	TCF7L2	0.00022
TCF15	EGR1	0.00022
KDM5B	REST	0.00022
ZFP296	TRP53	0.00022
REST	TRP53	0.00022
UTF1	ID1	0.00022
SALL4	TAX1BP3	0.00022
MTF2	ETS1	0.00022
JUN	ETV4	0.00022
ESRRB	CREB3	0.00022
EPAS1	RBPJ	0.00022
BMYC	FOXH1	0.00022
KDM5B	L3MBTL3	0.00022
DNMT3A	FOXA2	0.00022
ID1	EGR1	0.00022
HMGA1	PARP1	0.00022
JARID2	TCF15	0.00022
KLF3	SOX17	0.00022
ZBTB44	KLF2	0.00022
TRP53	RBPJ	0.00022
HNF1B	NR0B1	0.00022
ERF	XBP1	0.00022
L3MBTL3	KLF3	0.00022
ZC3H7A	SNAI1	0.00022
KLF2	RHOX6	0.00022
NFIL3	MYBL2	0.00022
ETV4	CREB3	0.00022
RERE	TAX1BP3	0.00022
MSC	PURB	0.00022
KLF6	BMP2	0.00022
ETV4	ZFP57	0.00022
ETV4	FOXH1	0.00022
BCL3	HMGA2	0.00022
KDM5B	AFF1	0.00022
TCF15	WHSC1	0.00022
ZBTB44	KLF10	0.00022
BCL3	NR0B1	0.00022
NFXL1	DDIT3	0.00022
EPAS1	TET2	0.00022
TBX3	TEAD4	0.00022
POU5F1	SNAI1	0.00022
HMGA1	ERF	0.00022
MYBL2	SIX1	0.00022
ZFHX3	ERF	0.00022
ELF3	FOXQ1	0.00022
RERE	GATA4	0.00021
TBX3	TRP53	0.00021
SOX2	REST	0.00021
EGR1	PURB	0.00021
TCF15	DDIT3	0.00021
ETV4	ZFP428	0.00021
RBPJ	TCF7L2	0.00021
WHSC1	RERE	0.00021
HMGA1	SATB2	0.00021
SATB2	ETV5	0.00021
DDIT3	ZBTB44	0.00021
ZFP42	SMAD7	0.00021
KLF10	AFF1	0.00021
XBP1	EPAS1	0.00021
ESRRB	UTF1	0.00021
KDM5B	TET2	0.00021
BHLHE40	ZFP296	0.00021
XBP1	PURB	0.00021
KLF6	GATA4	0.00021
SOX7	HMGA1	0.00021
TET1	HMGA1	0.00021
RUNX1	ETS1	0.00021
SIX1	EGR1	0.00021
TBX3	ELF2	0.00021
TRP53	BCL3	0.00021
KLF10	CARHSP1	0.00021
L3MBTL3	BCL3	0.00021
ELF3	UTF1	0.00021
DNMT3L	TBX3	0.00021
EGR1	AFF1	0.00021
TEAD4	PEG3	0.00021
SOX7	ERF	0.00021
ZFHX3	L3MBTL3	0.00021
KDM5B	ID1	0.00021
SOX7	XBP1	0.00021
ERF	TCF7L2	0.00021
KLF10	EGR1	0.00021
MTF2	TCF15	0.00021
CREB3L2	ELF3	0.00021
MSC	DNMT3L	0.00021
SIX1	TET1	0.00021
TBX3	ETS1	0.00021
ZFP532	SIX1	0.00021
NR0B1	BHLHE40	0.00021
MYBL2	XBP1	0.00021
HNRNPK	TRP53	0.00021
PARP1	POU5F1	0.00021
ETV5	ID1	0.00021
DNMT3A	BMYC	0.00021
ZC3H7A	CREB3	0.00021
CREB3	EGR1	0.00021
ZFP532	MSX2	0.00021
RUNX1	SATB2	0.00021
NR0B1	PURB	0.00021
ZFHX3	BCL3	0.00021
ERF	NFIL3	0.00021
KLF6	KLF4	0.00021
AFF1	ETV4	0.00021
ZFP42	TFCP2L1	0.00021
TEAD4	KLF10	0.00021
SOX17	ZFP462	0.00021
NFXL1	CARHSP1	0.00021
SIX1	JUN	0.00021
SOX17	HNRNPK	0.00021
SALL4	HNF1B	0.00021
TET2	MYBL2	0.00021
PURB	ZFP57	0.00021
KLF10	MSX2	0.00021
JARID2	ZBTB10	0.00021
ELF3	RUNX1	0.00021
KLF3	MTF2	0.00021
PARP1	TFCP2L1	0.00021
ZFP42	ERF	0.00021
ELF2	FOXH1	0.00021
RBPJ	WHSC1	0.00021
PARP1	SIX1	0.00021
ID3	TRP53	0.00021
PARP1	TFEB	0.00021
ZFP532	CREB3	0.00021
ZFP462	MSC	0.00021
ELF3	ZFP462	0.00021
ID1	BHLHE40	0.00021
KLF6	TET2	0.00021
HNF1B	TGIF1	0.00021
RERE	SOX17	0.00021
RBPJ	CARHSP1	0.00021
CARHSP1	ELF3	0.00021
ZFP428	ZBTB44	0.00021
MYCN	NR0B1	0.00021
CREB3L2	HNRNPK	0.00021
ZFP710	TCF15	0.00021
SOX7	RBPJ	0.00021
HMGA1	ZFP462	0.00021
TEAD4	BCL3	0.00021
GATA4	CREB3L2	0.00021
MSX2	ZFP296	0.00021
SOX17	JARID2	0.00021
ETV4	ZC3H7A	0.00021
HMGA1	RUNX1	0.0002
SALL4	NFIL3	0.0002
MTF2	HNRNPK	0.0002
DNMT3L	DNMT3A	0.0002
ZFP710	ZFP462	0.0002
GATA6	XBP1	0.0002
NR0B1	REST	0.0002
ID3	HOPX	0.0002
SOX7	GATA4	0.0002
SALL4	JUN	0.0002
ID1	ZFP296	0.0002
KLF4	FOXH1	0.0002
MSC	MYBL2	0.0002
ERF	NFXL1	0.0002
TCF15	HOPX	0.0002
ZBTB44	TFCP2L1	0.0002
ETS1	ZBTB44	0.0002
SNAI1	KLF3	0.0002
POU5F1	FOXA2	0.0002
KLF3	PEG3	0.0002
SOX17	ETV5	0.0002
RUNX1	XBP1	0.0002
GATA6	ZFP710	0.0002
EPAS1	SIX1	0.0002
ZFP710	L3MBTL3	0.0002
KLF3	TRP53	0.0002
EPAS1	MSX2	0.0002
HMGA2	ZFP710	0.0002
TET2	ZFP710	0.0002
GATA6	BMYC	0.0002
ZFP42	PEG3	0.0002
MSC	JARID2	0.0002
ZFP296	MTF2	0.0002
ERF	TEAD4	0.0002
HMGA1	POU5F1	0.0002
MYCN	CREB3L2	0.0002
EPAS1	JUN	0.0002
KLF4	RERE	0.0002
RERE	CREB3	0.0002
ZFP710	RERE	0.0002
ZFP296	PURB	0.0002
ID1	ID3	0.0002
DNMT3A	ELF3	0.0002
JARID2	ID2	0.0002
TRP53	WHSC1	0.0002
RERE	PEG3	0.0002
ETV5	SNAI1	0.0002
TET2	ZBTB44	0.0002
ZFP42	DNMT3B	0.0002
RUNX1	L3MBTL3	0.0002
FOXH1	PEG3	0.0002
SOX7	PARP1	0.0002
ETV5	POU5F1	0.0002
MTF2	RBPJ	0.0002
CARHSP1	ZC3H7A	0.0002
CARHSP1	TBX3	0.0002
ZFP57	EGR1	0.0002
MYCN	ZFP428	0.0002
PEG3	MTF2	0.0002
KLF10	ELF2	0.0002
TEAD4	ZFP296	0.0002
ETV4	TGIF1	0.0002
MYBL2	PARP1	0.0002
FOXQ1	ETV5	0.0002
SALL4	MTF2	0.0002
DNMT3L	PARP1	0.0002
PURB	TFEB	0.0002
DNMT3L	RERE	0.0002
SOX17	TFCP2L1	0.0002
TFCP2L1	ID2	0.0002
NR0B1	CARHSP1	0.0002
TEAD4	FOXQ1	0.0002
CARHSP1	CREB3	0.0002
PHB	FOXA2	0.0002
ERF	JARID2	0.0002
GATA4	POU5F1	0.0002
MTF2	REST	0.0002
SALL4	FOXQ1	0.0002
KLF3	GATA4	0.0002
KLF6	PEG3	0.0002
EPAS1	TRP53	0.0002
ZBTB10	MSX2	0.0002
KLF6	PHB	0.0002
MSC	RUNX1	0.0002
PEG3	ZBTB10	0.0002
RUNX1	ERF	0.0002
RERE	KDM5B	0.0002
FOXA2	ZBTB44	0.0002
PURB	SIX1	0.0002
NFXL1	MYBL2	0.0002
MYCN	RUNX1	0.0002
ZFP57	ERF	0.0002
FOXQ1	RHOX6	0.0002
PHB	SMAD7	0.0002
ESRRB	EGR1	0.0002
SOX2	RUNX1	0.0002
PEG3	ZFP42	0.0002
ZFHX3	REST	0.0002
ZFP710	TFEB	0.0002
UTF1	ID3	0.0002
SOX2	TET2	0.0002
ID2	ZFP57	0.0002
ZFP532	TGIF1	0.0002
FOXH1	FOXQ1	0.0002
TBX3	NFIL3	0.0002
NFIL3	DNMT3A	0.0002
ZFHX3	HNF1B	0.0002
JARID2	UTF1	0.0002
POU5F1	REST	0.0002
HMGA1	JARID2	0.0002
TAX1BP3	CARHSP1	0.0002
SOX17	TRP53	0.0002
EGR1	HMGA2	0.0002
PARP1	TBX3	0.0002
TCF7L2	MYBL2	0.0002
WHSC1	NFIL3	0.0002
TET1	GATA4	0.0002
TET2	TET1	0.0002
KDM5B	TCF15	0.00019
SIX1	ZFP710	0.00019
HMGA1	ZBTB10	0.00019
TCF7L2	TET1	0.00019
ID2	TET2	0.00019
MTF2	RERE	0.00019
SMAD7	KLF2	0.00019
KLF10	XBP1	0.00019
SALL4	RHOX6	0.00019
SOX7	KLF6	0.00019
PHB	AFF1	0.00019
ELF2	BCL3	0.00019
RBPJ	MYCN	0.00019
PHB	ELF2	0.00019
SOX2	ZFP57	0.00019
GATA6	NFXL1	0.00019
WHSC1	SMAD7	0.00019
TBX3	KLF3	0.00019
ZC3H7A	TGIF1	0.00019
PEG3	ETS1	0.00019
MTF2	FOXA2	0.00019
EGR1	MTF2	0.00019
HOPX	FOXH1	0.00019
ZFP42	JARID2	0.00019
MTF2	SMAD7	0.00019
ID3	EGR1	0.00019
PHB	TET2	0.00019
ETS1	FOXH1	0.00019
ETS1	ZFP462	0.00019
KLF4	HNF1B	0.00019
ERF	SALL4	0.00019
PEG3	HMGA2	0.00019
KLF4	RUNX1	0.00019
SOX2	ERF	0.00019
MSC	RBPJ	0.00019
ETV4	RUNX1	0.00019
HNF1B	ZFP428	0.00019
TRP53	GATA4	0.00019
ZC3H7A	TET2	0.00019
RBPJ	NFXL1	0.00019
NFIL3	RERE	0.00019
SOX2	SATB2	0.00019
TET2	TGIF1	0.00019
POU5F1	SATB2	0.00019
ZFP462	ZBTB44	0.00019
MYBL2	RUNX1	0.00019
TCF15	KDM5B	0.00019
SNAI1	ZC3H7A	0.00019
NR0B1	MYCN	0.00019
BHLHE40	AFF1	0.00019
KDM5B	ZBTB10	0.00019
PARP1	EGR1	0.00019
TEAD4	XBP1	0.00019
SOX17	WHSC1	0.00019
KLF3	NR0B1	0.00019
HMGA2	RBPJ	0.00019
TEAD4	NR0B1	0.00019
PEG3	TCF7L2	0.00019
TEAD4	SMAD7	0.00019
CREB3L2	PHB	0.00019
SOX17	ZBTB10	0.00019
SNAI1	ZFP42	0.00019
TBX3	CREB3L2	0.00019
TCF15	ETS1	0.00019
ID1	XBP1	0.00019
PARP1	HOPX	0.00019
ID1	NFIL3	0.00019
ZFP462	TGIF1	0.00019
ERF	HNF1B	0.00019
PHB	TEAD4	0.00019
RERE	TFCP2L1	0.00019
EGR1	MSX2	0.00019
NFIL3	MTF2	0.00019
TEAD4	ZFP57	0.00019
ZFP57	SATB2	0.00019
BCL3	GATA6	0.00019
RBPJ	ETS1	0.00019
ZBTB10	ZFP428	0.00019
HNF1B	ESRRB	0.00019
ID2	RERE	0.00019
KDM5B	TFCP2L1	0.00019
BHLHE40	ZFP710	0.00019
FOXQ1	ZFHX3	0.00019
ZFP296	ETS1	0.00019
WHSC1	TET1	0.00019
RBPJ	BMP2	0.00019
PURB	TET2	0.00019
RERE	SMAD7	0.00019
KLF4	MYBL2	0.00019
TBX3	HNRNPK	0.00019
KLF4	ZFP532	0.00019
SOX17	RHOX6	0.00019
MSC	KLF10	0.00019
GATA4	BCL3	0.00019
ELF2	KDM5B	0.00019
BCL3	PURB	0.00018
ZFP532	ZBTB44	0.00018
KLF10	ZFP42	0.00018
TCF7L2	ZFP296	0.00018
MYBL2	ZC3H7A	0.00018
RERE	CREB3L2	0.00018
CREB3	TFCP2L1	0.00018
MYBL2	TCF7L2	0.00018
SOX17	KLF10	0.00018
POU5F1	BCL3	0.00018
ETV5	XBP1	0.00018
HNF1B	TCF15	0.00018
ELF3	ESRRB	0.00018
MTF2	RUNX1	0.00018
CREB3	SOX17	0.00018
EPAS1	TET1	0.00018
SOX7	HNRNPK	0.00018
ID2	ZFP296	0.00018
REST	TET1	0.00018
ZFP42	ZFP462	0.00018
ERF	TRP53	0.00018
PURB	SOX2	0.00018
L3MBTL3	MSX2	0.00018
CARHSP1	ERF	0.00018
TFCP2L1	MYCN	0.00018
ID3	HMGA2	0.00018
KLF3	ZFHX3	0.00018
TGIF1	ZBTB44	0.00018
KDM5B	ZFP42	0.00018
ETS1	SMAD7	0.00018
CARHSP1	MYBL2	0.00018
DNMT3L	TCF7L2	0.00018
ZFP462	AFF1	0.00018
ZBTB44	MTF2	0.00018
TEAD4	FOXA2	0.00018
TGIF1	ZFHX3	0.00018
UTF1	CARHSP1	0.00018
SNAI1	ZFHX3	0.00018
DNMT3A	RERE	0.00018
TFEB	KLF2	0.00018
SOX2	ESRRB	0.00018
KLF3	HNF1B	0.00018
KLF4	ZFP710	0.00018
ERF	KLF10	0.00018
ZFP532	HMGA2	0.00018
KLF2	TET2	0.00018
CARHSP1	JARID2	0.00018
HMGA1	KDM5B	0.00018
EGR1	TRP53	0.00018
BCL3	TET1	0.00018
ZFP710	KDM5B	0.00018
ZBTB44	ZFP428	0.00018
RERE	RBPJ	0.00018
ID3	MTF2	0.00018
ZFP710	ZFP57	0.00018
ID1	ZFP42	0.00018
BCL3	FOXH1	0.00018
SNAI1	TFCP2L1	0.00018
ZFP428	MYBL2	0.00018
DNMT3L	CREB3L2	0.00018
TCF15	ELF3	0.00018
DDIT3	TET1	0.00018
ELF2	ZFP296	0.00018
ETS1	TET2	0.00018
CREB3L2	TEAD4	0.00018
SOX2	SMAD7	0.00018
CARHSP1	MTF2	0.00018
MTF2	TFEB	0.00018
ERF	ELF2	0.00018
SOX2	ZFP462	0.00018
MYBL2	BMP2	0.00018
SATB2	KLF2	0.00018
MTF2	CREB3L2	0.00018
CREB3	ZFP428	0.00018
SALL4	FOXH1	0.00018
CARHSP1	ZFP296	0.00018
ZFP710	WHSC1	0.00018
SOX7	FOXQ1	0.00018
ELF2	AFF1	0.00018
GATA6	MTF2	0.00018
NR0B1	MYBL2	0.00018
EPAS1	TCF7L2	0.00018
CREB3	HMGA2	0.00018
PEG3	BCL3	0.00018
ID1	TGIF1	0.00018
TRP53	ETS1	0.00018
KLF10	DDIT3	0.00018
POU5F1	KLF3	0.00018
SOX7	HNF1B	0.00018
TET1	DDIT3	0.00018
ID1	L3MBTL3	0.00018
MSX2	ZFP42	0.00018
ESRRB	KLF10	0.00018
RBPJ	ELF3	0.00018
HNRNPK	ZFP532	0.00018
ID2	AFF1	0.00018
GATA6	TAX1BP3	0.00018
ID1	TET1	0.00018
KLF6	MYBL2	0.00018
PARP1	REST	0.00018
GATA6	HNF1B	0.00018
ID1	KLF10	0.00018
NR0B1	FOXQ1	0.00018
KLF3	KDM5B	0.00018
MYCN	L3MBTL3	0.00018
ID3	MYBL2	0.00018
NFXL1	SNAI1	0.00018
KLF6	SATB2	0.00018
ZFP710	SMAD7	0.00018
PHB	BCL3	0.00018
PEG3	ZFP296	0.00018
SALL4	ZC3H7A	0.00018
SOX17	TCF15	0.00018
KLF6	SNAI1	0.00018
ELF2	TFEB	0.00018
NFXL1	TGIF1	0.00018
MYBL2	TBX3	0.00018
UTF1	HNRNPK	0.00018
NFXL1	HNF1B	0.00018
DNMT3L	MSC	0.00018
KLF2	KDM5B	0.00018
POU5F1	TFCP2L1	0.00018
BCL3	AFF1	0.00018
SOX2	RBPJ	0.00018
FOXQ1	ETS1	0.00018
MYBL2	DNMT3B	0.00018
TCF15	BMP2	0.00018
SOX7	BCL3	0.00018
FOXH1	DNMT3L	0.00018
ZFP710	ZFP296	0.00018
GATA6	ZFP462	0.00018
ZC3H7A	TRP53	0.00018
HMGA1	KLF6	0.00018
ZFP57	ZFP296	0.00018
CREB3	TET2	0.00018
ZBTB10	KLF10	0.00018
ZBTB44	CREB3L2	0.00017
TBX3	TCF7L2	0.00017
NR0B1	BMYC	0.00017
PARP1	RUNX1	0.00017
SALL4	BMP2	0.00017
ID1	PARP1	0.00017
SNAI1	NFIL3	0.00017
TEAD4	BMYC	0.00017
ZFHX3	RUNX1	0.00017
KLF6	ERF	0.00017
TRP53	TAX1BP3	0.00017
BHLHE40	ZFP428	0.00017
TRP53	TCF7L2	0.00017
FOXA2	TFEB	0.00017
EGR1	ETV5	0.00017
ID1	KLF3	0.00017
ZFP296	ZFP42	0.00017
MTF2	HNF1B	0.00017
CREB3L2	CARHSP1	0.00017
ZFP42	DDIT3	0.00017
MYCN	SOX7	0.00017
MYCN	MTF2	0.00017
PHB	TCF7L2	0.00017
CREB3	ZFP42	0.00017
XBP1	TFEB	0.00017
KLF10	BMYC	0.00017
TEAD4	PURB	0.00017
CREB3	ZFHX3	0.00017
PHB	REST	0.00017
AFF1	ETV5	0.00017
KDM5B	ZFP296	0.00017
DNMT3L	REST	0.00017
TBX3	CREB3	0.00017
SALL4	ZFP296	0.00017
FOXA2	MSX2	0.00017
HNRNPK	AFF1	0.00017
SOX2	TGIF1	0.00017
HMGA2	MTF2	0.00017
TFCP2L1	ZFHX3	0.00017
ERF	BMYC	0.00017
ID2	ZFP710	0.00017
AFF1	ZFP710	0.00017
TBX3	HMGA2	0.00017
ID3	BCL3	0.00017
TCF15	ID2	0.00017
NR0B1	SIX1	0.00017
EGR1	ELF2	0.00017
ZFHX3	NR0B1	0.00017
RERE	ZFP42	0.00017
TAX1BP3	ZFP57	0.00017
ZC3H7A	L3MBTL3	0.00017
ZFP57	PURB	0.00017
KLF6	CREB3L2	0.00017
MSX2	ZFHX3	0.00017
TBX3	BCL3	0.00017
PHB	TRP53	0.00017
KLF10	TCF7L2	0.00017
ZFP710	ZFP42	0.00017
MYCN	HNF1B	0.00017
REST	BCL3	0.00017
ZBTB44	ZFP42	0.00017
ZBTB10	ZFP42	0.00017
ZFP57	MTF2	0.00017
HMGA1	MYBL2	0.00017
HNRNPK	HMGA2	0.00017
MYCN	ELF3	0.00017
SIX1	ZFP296	0.00017
TCF7L2	FOXH1	0.00017
DNMT3A	ID1	0.00017
SIX1	ZC3H7A	0.00017
SNAI1	WHSC1	0.00017
HMGA1	NFXL1	0.00017
ZFP462	MSX2	0.00017
PHB	TBX3	0.00017
ZFP462	HMGA2	0.00017
SOX7	ID1	0.00017
MYCN	TFEB	0.00017
GATA6	ZBTB10	0.00017
ZFP710	SATB2	0.00017
RUNX1	CREB3L2	0.00017
XBP1	HNF1B	0.00017
TET1	FOXQ1	0.00017
PHB	ZBTB10	0.00017
MYBL2	TCF15	0.00017
EPAS1	PURB	0.00017
MSC	NFIL3	0.00017
ID1	WHSC1	0.00017
AFF1	ZBTB44	0.00017
KDM5B	FOXA2	0.00017
DNMT3L	ZFP296	0.00017
FOXH1	SNAI1	0.00017
ETS1	L3MBTL3	0.00017
CARHSP1	SATB2	0.00017
FOXA2	AFF1	0.00017
HMGA1	HNRNPK	0.00017
SOX7	KLF10	0.00017
MYBL2	KDM5B	0.00017
KLF3	ERF	0.00017
XBP1	MYBL2	0.00017
ETS1	ZFP710	0.00017
PARP1	HNF1B	0.00017
ESRRB	ID1	0.00017
TAX1BP3	CREB3	0.00017
POU5F1	HMGA2	0.00017
SIX1	PARP1	0.00017
DNMT3A	SOX17	0.00017
ZFP532	ZFP710	0.00017
REST	FOXH1	0.00017
ID2	FOXH1	0.00017
SNAI1	TCF15	0.00017
CREB3	ETS1	0.00017
ZFHX3	ID3	0.00017
ID2	ZFP428	0.00017
WHSC1	ELF2	0.00017
KLF10	SALL4	0.00017
TCF15	ZBTB10	0.00017
FOXQ1	POU5F1	0.00017
TCF15	TEAD4	0.00017
ZBTB10	MTF2	0.00017
MSX2	TGIF1	0.00017
RUNX1	TFCP2L1	0.00017
ERF	WHSC1	0.00017
PHB	ZFP296	0.00017
MSC	CREB3	0.00017
DNMT3A	SNAI1	0.00017
ELF2	TFCP2L1	0.00017
BHLHE40	EGR1	0.00017
MSC	ZFP428	0.00017
SNAI1	SIX1	0.00017
GATA4	HNRNPK	0.00016
ZC3H7A	RERE	0.00016
ETV5	ZFP462	0.00016
PHB	SIX1	0.00016
SOX7	TCF7L2	0.00016
GATA6	ETS1	0.00016
MYBL2	ZFP462	0.00016
POU5F1	TFEB	0.00016
BCL3	ZFP710	0.00016
HMGA1	FOXA2	0.00016
SOX17	ID3	0.00016
CREB3L2	ID1	0.00016
ESRRB	SIX1	0.00016
MSC	XBP1	0.00016
CREB3	ZBTB10	0.00016
ETV4	KLF10	0.00016
NR0B1	TGIF1	0.00016
SOX2	JARID2	0.00016
TRP53	KLF6	0.00016
POU5F1	TET2	0.00016
ZFP296	ETV5	0.00016
ID3	ZC3H7A	0.00016
NFIL3	TGIF1	0.00016
TBX3	KLF10	0.00016
ZBTB10	KLF3	0.00016
ZBTB44	KLF3	0.00016
TET1	TCF15	0.00016
SNAI1	ZBTB44	0.00016
TET1	CREB3L2	0.00016
CREB3L2	SNAI1	0.00016
CARHSP1	BMP2	0.00016
PARP1	GATA4	0.00016
AFF1	ZFP532	0.00016
ETV5	HOPX	0.00016
SALL4	KLF2	0.00016
ZC3H7A	ZFP710	0.00016
ETV4	ZFP296	0.00016
PARP1	ZBTB10	0.00016
ZFP42	REST	0.00016
PURB	BCL3	0.00016
PARP1	ELF3	0.00016
EGR1	NR0B1	0.00016
PHB	CREB3	0.00016
GATA6	MYCN	0.00016
TET1	UTF1	0.00016
DNMT3A	JUN	0.00016
MSC	ZFP462	0.00016
BMYC	ZFP532	0.00016
ZFP57	ZBTB44	0.00016
PEG3	ELF2	0.00016
RBPJ	HOPX	0.00016
EPAS1	SATB2	0.00016
DNMT3L	PHB	0.00016
HNF1B	KLF10	0.00016
XBP1	ELF3	0.00016
ZBTB10	SOX2	0.00016
JARID2	L3MBTL3	0.00016
RBPJ	PEG3	0.00016
GATA6	MSX2	0.00016
FOXQ1	EPAS1	0.00016
TGIF1	ZFP710	0.00016
TCF15	TFEB	0.00016
KLF6	REST	0.00016
KLF3	EGR1	0.00016
ZFP296	TET1	0.00016
TBX3	SMAD7	0.00016
ELF3	HNF1B	0.00016
RERE	ERF	0.00016
ETV4	ZFHX3	0.00016
HNF1B	PARP1	0.00016
RUNX1	NR0B1	0.00016
TRP53	MYBL2	0.00016
KLF2	ZFP428	0.00016
PURB	HMGA2	0.00016
TAX1BP3	GATA6	0.00016
MYCN	TBX3	0.00016
TCF15	NFIL3	0.00016
MSC	JUN	0.00016
CARHSP1	ID2	0.00016
RUNX1	UTF1	0.00016
RUNX1	KLF6	0.00016
ZFHX3	ZBTB10	0.00016
ID1	HOPX	0.00016
SNAI1	ZFP57	0.00016
TRP53	EGR1	0.00016
PARP1	KDM5B	0.00016
TRP53	PARP1	0.00016
REST	MYBL2	0.00016
ZC3H7A	BMYC	0.00016
KLF3	TFCP2L1	0.00016
PHB	BMYC	0.00016
TBX3	BMYC	0.00016
EPAS1	NFIL3	0.00016
SIX1	ELF2	0.00016
ZFP296	XBP1	0.00016
TFCP2L1	JARID2	0.00016
TRP53	RUNX1	0.00016
RERE	REST	0.00016
ELF3	TET2	0.00016
L3MBTL3	EGR1	0.00016
ETV5	ZC3H7A	0.00016
JARID2	TBX3	0.00016
ZC3H7A	ZFP42	0.00016
MYCN	SALL4	0.00016
TCF7L2	ZBTB44	0.00016
ZFP532	KLF2	0.00016
HNRNPK	ZFP428	0.00016
WHSC1	CREB3	0.00016
SOX17	MSX2	0.00016
RHOX6	ZFP532	0.00016
TEAD4	RHOX6	0.00016
TAX1BP3	ID2	0.00016
